# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-21 02:47:56 EDT       (nadww01)
#
# US Geological Survey groundwater levels
#
# Data for the following 14 site(s) are contained in this file
#    USGS 175708066163000 PIEZOMETER ERMITANO CENTRAL, SALINAS, PR 
#    USGS 175711066143600 PIEZOMETER JBNERR EAST 1 SALINAS, PR 
#    USGS 175711066143601 PIEZOMETER JBNERR EAST 2 SALINAS, PR 
#    USGS 175721066151400 PIEZOMETER JBNERR WEST 1 SALINAS, PR 
#    USGS 175721066151401 PIEZOMETER JBNERR WEST 2 SALINAS, PR 
#    USGS 175735066151800 PIEZOMETER C RASA, SALINAS, PR 
#    USGS 175748066160400 SAL 1 WELL, SALINAS, PR 
#    USGS 175833066145800 PIEZOMETER A RASA, SALINAS, PR 
#    USGS 175848066170700 PIEZOMETER RASA G SALINAS, PR 
#    USGS 175910066155500 PIEZOMETER RASA D, SALINAS, PR 
#    USGS 175921066144500 LAN 2 WELL, SALINAS, PR 
#    USGS 175933066161800 AMA 2 WELL, SALINAS, PR 
#    USGS 175947066130601 PIEZOMETER AGUIRRE HW 5B, SALINAS, PR 
#    USGS 180104066152300 PIEZOMETER RM 10, SALINAS, PR 
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
# lev_dt_acy_cd Water-level date-time accuracy
# lev_acy_cd    Water-level accuracy
# lev_src_cd    Source of measurement
# lev_meth_cd   Method of measurement
# lev_age_cd    Water-level approval status
#
# Referenced agency codes (lev_agency_cd) included in this output:
#
#     ""         Not determined
#     USGS       U.S. Geological Survey
#
# Referenced site type codes (site_tp_cd) included in this output:
#
#     GW         Well
#     GW-MW      Multiple wells
#     GW-TH      Test hole
#
# Referenced water-level site status codes (lev_status_cd) included in this output:
#
#     ""         The reported water-level measurement represents a static level
#     A          Water level was affected by atmospheric pressure.
#     B          Water level was affected by tide stage.
#     D          Site was dry (no water level was recorded).
#     P          Site was being pumped.
#     R          Site had been pumped recently.
#     S          Nearby site that taps the same aquifer was being pumped.
#     T          Nearby site that taps the same aquifer had been pumped recently.
#     X          Water level was affected by stage in nearby surface-water site.
#     Z          Other conditions existed that would affect the measured water level (explain in remarks).
#
# Referenced water-level date-time accuracy codes (lev_dt_acy_cd) included in this output:
#
#     D          Date is accurate to the Day
#     M          Date is accurate to the Month
#     m          Date is accurate to the Minute
#
# Referenced water-level accuracy codes (lev_acy_cd) included in this output:
#
#     ""         Not determined
#     0          Water level accuracy to nearest foot
#     1          Water level accuracy to nearest tenth of a foot
#     2          Water level accuracy to nearest hundredth of a foot
#
# Referenced source of measurement codes (lev_src_cd) included in this output:
#
#     R          Reported by person other than the owner, driller, or another government agency.
#     S          Measured by personnel of reporting agency.
#     U          Source is unknown.
#
# Referenced method of measurement codes (lev_meth_cd) included in this output:
#
#     A          Airline measurement.
#     F          Transducer.
#     R          Reported, method not known.
#     S          Steel-tape measurement.
#     T          Electric-tape measurement.
#     U           Unknown method.
#
# Referenced water-level approval-status codes (lev_age_cd) included in this output:
#
#     A          Approved for publication -- Processing and review completed.
#     P          Provisional data subject to revision.
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd	lev_dt_acy_cd	lev_acy_cd	lev_src_cd	lev_meth_cd	lev_age_cd
USGS	175910066155500	GW-TH	2012-04-27	11:32	AST	32.05			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2012-05-30	12:03	AST	32.91			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2012-06-14	14:52	AST	33.42			T	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2012-07-19	13:06	AST	35.16			T	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2012-08-16	12:53	AST	36.44			T	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2012-09-20	13:22	AST	36.64			T	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2012-10-31	13:49	AST	37.48			T	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2012-11-27	15:17	AST	37.41			T	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2013-02-01	14:15	AST	38.93			T	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2013-03-19	13:43	AST	41.03			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2013-04-05	12:32	AST	41.63			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2013-05-24	14:38	AST	43.26			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2013-06-17	12:33	AST	43.98			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2013-07-08	12:46	AST	44.14			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2013-08-07	12:39	AST	45.26			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2013-09-18	12:25	AST	44.55			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2013-11-25	15:45	AST	41.41			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2013-12-12	11:03	AST	41.42			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2014-03-13	13:06	AST	43.95			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2014-04-21	13:49	AST	45.40			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2014-06-10	14:55	AST	46.87			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2014-07-17	11:14	AST	48.25			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2014-08-04	13:59	AST	48.20			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2014-09-03	13:21	AST	48.13			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2014-10-15	14:54	AST	47.14			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2014-11-12	14:46	AST	45.56			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2014-12-18	16:21	AST	46.84			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2015-01-20	12:27	AST	47.28			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2015-02-11	13:06	AST	47.79				USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2015-03-12	11:50	AST	48.30				USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2015-04-22	15:32	AST	49.46				USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2015-05-13	13:12	AST	50.27				USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2015-06-04	11:07	AST	50.81				USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2015-07-07	11:07	AST	51.48				USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2015-08-03	15:25	AST	52.23				USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2015-09-02	15:44	AST	52.70				USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2015-09-24	12:41	AST	52.92				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2015-10-09			53.16			S	USGS	D	2	S	S	P
USGS	175910066155500	GW-TH	2015-10-15	12:59	AST	53.39				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2015-11-16	16:49	AST	53.05				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2015-12-14	12:07	AST	53.28				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2016-01-27	13:14	AST	52.65				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2016-02-23	15:31	AST	52.33				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2016-03-29	12:01	AST	53.19				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2016-04-28	14:56	AST	53.85				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2016-05-17	09:28	AST	54.00				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2016-06-14	14:00	AST	54.18				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2016-07-12	15:53	AST	54.15				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2016-08-26	14:36	AST	54.23				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2016-09-19	16:05	AST	54.35				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2016-10-13	15:25	AST	54.41				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2016-11-14	15:58	AST	52.77				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2016-11-29	11:52	AST	51.33				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2017-01-10	17:11	AST	47.71				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2017-02-14	11:25	AST	46.82				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2017-03-20	16:24	AST	47.38				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2017-04-19	14:42	AST	47.68				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2017-05-25	14:14	AST	46.74				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2017-06-05	13:34	AST	46.75				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2017-07-24	15:56	AST	47.19				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2017-08-07	12:31	AST	47.61				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2017-11-28	13:14	AST	26.33				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2018-02-12	10:59	AST	27.50				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2018-03-19	16:45	AST	29.12				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2018-04-19	10:58	AST	30.84				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2018-06-05	13:19	AST	32.90				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2018-07-11	15:52	AST	33.96				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2018-08-15	10:50	AST	35.24				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2018-09-27	12:57	AST	37.03				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2018-10-18	07:40	AST	37.22				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2018-11-15	12:01	AST	37.58				USGS	m	2	S	S	P
USGS	175910066155500	GW-TH	2018-12-04	12:27	AST	38.07				USGS	m	2	S	S	P
USGS	175910066155500	GW-TH	2019-01-15	10:44	AST	39.65				USGS	m	2	S	S	P
USGS	175910066155500	GW-TH	2019-02-06	13:44	AST	40.20				USGS	m	2	S	S	P
USGS	175921066144500	GW	1961-09-12			36.0					D	1	U	U	A
USGS	175921066144500	GW	1961-10-31			34.5					D	1	U	U	A
USGS	175921066144500	GW	1961-11-03			34.55					D	2	U	U	A
USGS	175921066144500	GW	1961-12-07			33.88					D	2	U	U	A
USGS	175921066144500	GW	1962-03-28			36.76					D	2	U	U	A
USGS	175921066144500	GW	1964-10-21			49.0					D	1	U	U	A
USGS	175921066144500	GW	1965-03-09			60.34			P		D	2	U	U	A
USGS	175921066144500	GW	1967-11-30			67.02					D	2	U	U	A
USGS	175921066144500	GW	1968-02-08			69.7					D	1	U	U	A
USGS	175921066144500	GW	2002-07-10	12:15	AST	64.45				USGS	m	2	S	S	A
USGS	175921066144500	GW	2015-10-07			72.07			S	USGS	D	2	S	S	P
USGS	175933066161800	GW	1948-05			32.8					M	1	U	U	A
USGS	175933066161800	GW	1960-10-20			33.73					D	2	U	U	A
USGS	175933066161800	GW	1961-08-30			44.78					D	2	U	U	A
USGS	175933066161800	GW	1961-11-01			29.67					D	2	U	U	A
USGS	175933066161800	GW	1961-11-10			38.60					D	2	U	U	A
USGS	175933066161800	GW	1962-01-31			35.64					D	2	U	U	A
USGS	175933066161800	GW	1962-03-28			35.79					D	2	U	U	A
USGS	175933066161800	GW	1962-06-29			35.60					D	2	U	U	A
USGS	175933066161800	GW	2015-10-09			66.77			S	USGS	D	2	S	S	P
USGS	175947066130601	GW	1987-09-01			18.17					D	2	U	S	A
USGS	175947066130601	GW	1987-09-04			18.23					D	2	U	S	A
USGS	175947066130601	GW	1987-09-09			18.43					D	2	U	S	A
USGS	175947066130601	GW	1987-09-11			18.47					D	2	U	S	A
USGS	175947066130601	GW	1987-09-30			18.94					D	2	U	S	A
USGS	175947066130601	GW	1987-10-08			19.05					D	2	U	S	A
USGS	175947066130601	GW	1987-11-02			17.29					D	2	U	S	A
USGS	175947066130601	GW	1987-11-19			17.36					D	2	U	S	A
USGS	175947066130601	GW	1987-12-01			6.69					D	2	U	S	A
USGS	175947066130601	GW	1987-12-07			6.85					D	2	U	S	A
USGS	175947066130601	GW	1987-12-11			6.32					D	2	U	S	A
USGS	175947066130601	GW	1987-12-16			6.49					D	2	U	S	A
USGS	175947066130601	GW	1987-12-21			6.71					D	2	U	S	A
USGS	175947066130601	GW	1987-12-23			6.76					D	2	U	S	A
USGS	175947066130601	GW	1988-01-04			7.86					D	2	U	S	A
USGS	175947066130601	GW	1988-01-11			9.08					D	2	U	S	A
USGS	175947066130601	GW	1988-01-19			10.32					D	2	U	S	A
USGS	175947066130601	GW	1988-01-25			11.20					D	2	U	S	A
USGS	175947066130601	GW	1988-02-04			12.00					D	2	U	S	A
USGS	175947066130601	GW	1988-02-08			12.12					D	2	U	S	A
USGS	175947066130601	GW	1988-02-16			12.16					D	2	U	S	A
USGS	175947066130601	GW	1988-02-22			12.26					D	2	U	S	A
USGS	175947066130601	GW	1988-02-29			12.2					D	1	U	S	A
USGS	175947066130601	GW	1988-03-07			12.18					D	2	U	S	A
USGS	175947066130601	GW	1988-04-13	16:00	AST	12.55			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1988-05-12	10:09	AST	12.52			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1988-06-09	12:34	AST	13.08			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1988-07-14	11:58	AST	12.47			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1988-08-09	12:10	AST	14.43			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1988-09-19	10:56	AST	12.28			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1988-10-13	12:09	AST	12.26			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1988-11-12	14:05	AST	12.17			Z		m	2	U	S	A
USGS	175947066130601	GW	1988-12-13	10:42	AST	13.91			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1989-01-17	09:34	AST	15.38			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1989-02-10	09:11	AST	15.74			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1989-03-15	11:10	AST	16.08			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1989-04-10	08:49	AST	16.46			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1989-05-10	11:58	AST	16.97			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1989-06-12	10:03	AST	17.23			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1989-07-25	12:21	AST	17.80			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1989-08-15	11:00	AST	17.67			Z	USGS	m	2	S	A	A
USGS	175947066130601	GW	1989-09-11	13:53	AST	19.19			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1989-10-13	10:24	AST	14.99			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1989-11-20	11:20	AST	16.79			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1989-12-11	09:20	AST	17.53			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1990-01-18	13:51	AST	18.35			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1990-02-15	09:08	AST	18.93			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1990-03-16	12:43	AST	19.50			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1990-04-11	11:30	AST	19.90			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1990-05-04	12:55	AST	20.32			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1990-06-04	08:20	AST	21.02			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1990-07-10	10:31	AST	21.63			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1990-08-07	12:06	AST	21.09			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1990-09-05	11:58	AST	22.14			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1990-09-21	11:42	AST	11.00			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1990-12-18	12:00	AST	11.00			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1991-06-24	13:06	AST	14.25			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1991-07-31	09:25	AST	13.70			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1991-08-23	10:06	AST	12.83			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1992-02-05	13:10	AST	15.10			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1992-03-24	08:35	AST	16.28			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1992-05-22	09:50	AST	16.59			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1992-07-01	12:00	AST	13.50			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1992-07-20	15:46	AST	14.00			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1992-08-02	13:10	AST	15.1					m	1	U	S	A
USGS	175947066130601	GW	1992-08-15	15:05	AST	15.4					m	1	U	S	A
USGS	175947066130601	GW	1992-08-20	13:41	AST	14.55			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1992-09-15	15:05	AST	15.36			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1992-10-27	13:34	AST	15.53			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1992-11-17	11:50	AST	16.00			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1992-12-15	13:46	AST	16.24			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1993-01-20	13:16	AST	16.90			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1993-02-09	10:08	AST	17.37			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1993-03-12	08:44	AST	17.60			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1993-04-20	07:40	AST	17.97			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1993-05-12	07:36	AST	18.10			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1993-06-17	08:50	AST	17.85			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1993-07-19	11:30	AST	17.00			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1993-08-19	14:25	AST	17.53			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1993-09-19	09:19	AST	18.25			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1993-10-19	09:13	AST	18.18			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1993-11-18	08:38	AST	19.10			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1993-12-17	14:47	AST	19.48			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1994-01-27	10:49	AST	20.32			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1994-02-10	10:20	AST	20.50			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1994-03-08	10:26	AST	20.73			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1994-04-05	13:02	AST	21.22			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1994-05-19	08:04	AST	21.38			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1994-06-15	11:35	AST	22.28			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1994-09-12	10:37	AST	23.85			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1994-10-05	09:50	AST	22.77			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1994-11-09	12:18	AST	19.14			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1994-12-16	08:02	AST	19.88			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1995-01-10	13:32	AST	20.57			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1995-02-14	14:57	AST	21.95			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1995-03-07	09:20	AST	22.57			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1995-04-11	11:22	AST	23.76			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1995-05-09	11:13	AST	24.45			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1995-06-13	11:30	AST	25.16			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1995-07-11	10:19	AST	25.90			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1995-08-07	11:49	AST	26.55			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1995-09-13	13:59	AST	26.50			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1995-10-11	11:00	AST	25.30			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1995-11-07	09:40	AST	26.28			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1996-01-17	10:43	AST	24.80			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1996-02-07	09:31	AST	23.86			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1996-03-14	08:40	AST	26.21			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1996-04-24	09:07	AST	26.36			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1996-05-24	09:00	AST	27.11			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1996-08-12	11:00	AST	26.53			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1996-08-13	11:20	AST	28.52			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1996-09-26	13:00	AST	17.17			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1996-10-09	09:50	AST	16.90			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1996-11-13	12:45	AST	17.38			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1996-12-10	08:09	AST	17.90			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1997-01-14	08:12	AST	19.10			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1997-01-29	10:44	AST	19.69			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1997-03-11	10:00	AST	21.20			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1997-04-09	14:38	AST	21.65			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1997-05-14	12:17	AST	22.19			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1997-06-11	09:33	AST	22.40			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1997-07-08	12:46	AST	23.08			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1997-08-12	10:09	AST	23.72			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1997-10-24	12:50	AST	18.85			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1997-11-12	11:17	AST	17.65			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1997-12-15	08:23	AST	17.76			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1998-01-21	08:55	AST	18.62			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1998-02-10	08:57	AST	19.10			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1998-03-11	08:00	AST	20.07			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1998-04-15	08:50	AST	20.80			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1998-05-06	09:12	AST	21.65			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1998-06-02	07:52	AST	22.72			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1998-07-22	08:17	AST	23.40			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1998-09-11	12:40	AST	18.58			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1998-11-18	09:20	AST	11.40			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1999-01-19	12:40	AST	11.70			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1999-03-09	07:50	AST	12.47			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1999-04-07	09:00	AST	12.60			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1999-05-11	11:37	AST	12.70			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1999-06-02	08:20	AST	12.94			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1999-07-13	09:01	AST	13.30			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1999-08-09	10:22	AST	14.70			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	1999-10-13	10:33	AST	11.61			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	2000-02-01	08:45	AST	12.20			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	2000-03-30	09:41	AST	12.12			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	2000-06-26	08:23	AST	12.62			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	2000-07-24	11:23	AST	13.60			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	2000-11-24	11:36	AST	12.68				USGS	m	2	S	S	A
USGS	175947066130601	GW	2000-12-13	10:13	AST	12.74			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	2001-01-03	10:05	AST	13.43			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	2001-02-26	08:48	AST	14.68				USGS	m	2	S	S	A
USGS	175947066130601	GW	2001-03-06	09:24	AST	14.85			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	2001-04-03	13:35	AST	15.10			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	2001-05-15	12:20	AST	15.06			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	2001-06-04	12:48	AST	15.53			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	2001-07-05	11:52	AST	16.51			Z	USGS	m	2	S	S	A
USGS	175947066130601	GW	2001-07-25	08:39	AST	16.80				USGS	m	2	S	S	A
USGS	175947066130601	GW	2001-09-20	08:18	AST	14.30				USGS	m	2	S	S	A
USGS	175947066130601	GW	2001-10-19	08:30	AST	15.07				USGS	m	2	S	S	A
USGS	175947066130601	GW	2001-11-07	09:15	AST	15.57				USGS	m	2	S	S	A
USGS	175947066130601	GW	2001-12-18	08:33	AST	16.34				USGS	m	2	S	S	A
USGS	175947066130601	GW	2002-01-28	15:14	AST	17.56				USGS	m	2	S	S	A
USGS	175947066130601	GW	2002-02-01	15:15	AST	17.60				USGS	m	2	S	S	A
USGS	175947066130601	GW	2002-02-15	13:05	AST	17.03				USGS	m	2	S	S	A
USGS	175947066130601	GW	2002-03-14	15:38	AST	17.38				USGS	m	2	S	S	A
USGS	175947066130601	GW	2002-04-24	12:49	AST	17.22				USGS	m	2	S	S	A
